222	0.27705089455502085 0.27705089455502085 0.11582662209330344 0.2044717263577605 0.16841493841181562 0.25004666692321037 0.25004666692321037 0.19703319417658127 0.2909329764003875 
223	0.15255709736643133 0.22431100583239616 0.23642475745840322 0.327299598450436 0.327299598450436 0.34931100583239616 0.2676594416104782 0.10563725500178209 
224	0.34931100583239616 0.34931100583239616 0.2995685047483915 0.2995685047483915 0.2676594416104782 0.34931100583239616 0.34931100583239616 0.34931100583239616 
225	0.2493458050995188 0.17944880466591695 0.20163367962755255 0.2317366791939507 0.17530953615009445 0.10869178705612333 0.20541253571649257 0.23965480379871318 0.20955180423231506 0.22504200023088938 
226	0.399212578094167 0.25635543523702414 0.31320400790445807 0.3740566839433554 0.16514268424350462 0.399212578094167 0.3740566839433554 
227	0.3994246729978553 0.4363994646005813 0.12751737816232667 0.3862277986565844 0.4657480077765282 0.41557634183253134 
228	0.399212578094167 0.399212578094167 0.3423640054267331 0.10930060985342285 0.399212578094167 0.1297139030695268 0.3740566839433554 
229	0.7501400007696312 0.9314960155530564 0.8311526836650627 
230	0.1687887786677834 0.4657480077765282 0.4657480077765282 0.4363994646005813 0.4657480077765282 0.4657480077765282 
231	0.41910360846463013 0.4986916101990376 0.5588976093318339 0.4282551065767652 0.4032673592551051 
232	0.23422032704910614 0.4363994646005813 0.41557634183253134 0.4657480077765282 0.4657480077765282 0.2955497912648719 
233	0.6986220116647923 0.599137009496783 0.6986220116647923 0.6986220116647923 
234	0.4363994646005813 0.3750700003848156 0.4657480077765282 0.3750700003848156 0.3654046758885344 0.31084485349081276 
235	0.4986916101990376 0.5588976093318339 0.5588976093318339 0.15302085379479202 0.5236793575206976 
236	0.623364512748797 0.5238795105807876 0.6986220116647923 0.5626050005772234 
237	0.5588976093318339 0.2025465344013401 0.4282551065767652 0.45008400046177877 0.38987800132898254 
238	0.35620829299931256 0.399212578094167 0.399212578094167 0.28308209857375904 0.1297139030695268 0.35620829299931256 0.27019972280960364 
239	0.47930960759742636 0.31028999959457504 0.5236793575206976 0.5236793575206976 0.38987800132898254 
240	0.41557634183253134 0.12751737816232667 0.24201089430616052 0.2585749996621458 0.3654046758885344 0.3750700003848156 
241	0.4986916101990376 0.45008400046177877 0.47930960759742636 0.34675804126111154 0.5588976093318339 
242	0.599137009496783 0.6986220116647923 0.38786249949321877 0.5481070138328017 
243	0.5588976093318339 0.5588976093318339 0.5588976093318339 0.4986916101990376 0.37301382418897533 
244	0.599137009496783 0.5793416979848767 0.5481070138328017 0.5793416979848767 
245	0.35620829299931256 0.25332839251274736 0.28308209857375904 0.32148857175841333 0.25332839251274736 0.2880481137536465 0.2181880454651651 
246	0.38987800132898254 0.41910360846463013 0.47930960759742636 0.4384856110662414 0.4282551065767652 
247	0.28967084899243833 0.2813025002886117 0.24367375083061407 0.18028819106847588 0.327299598450436 0.34931100583239616 0.23992834790843365 0.10563725500178209 
248	0.2995685047483915 0.24367375083061407 0.2995685047483915 0.3116822563743985 0.21913692018761805 0.2520420995344407 0.18946680571329258 0.24367375083061407 
249	0.2884611057095614 0.5588976093318339 0.3506190723001889 0.5236793575206976 0.5588976093318339 
250	0.3654046758885344 0.4657480077765282 0.24367493112392735 0.4657480077765282 0.3654046758885344 0.3862277986565844 
251	0.2995685047483915 0.18028819106847588 0.2813025002886117 0.28967084899243833 0.23313364011810958 0.13030494985496638 0.2995685047483915 0.2567656696456157 
252	0.4986916101990376 0.15302085379479202 0.4986916101990376 0.5236793575206976 0.5236793575206976 
253	0.41557634183253134 0.3654046758885344 0.41557634183253134 0.3862277986565844 0.3994246729978553 0.41557634183253134 
254	0.33285184879948654 0.12775654202678519 0.2266780046359262 0.18673866883317505 0.2380360716003171 0.09476723625815738 0.2045836365735358 0.2045836365735358 0.07682709454675062 
255	0.25004666692321037 0.3104986718510188 0.1700231708831022 0.2379195036537584 0.27705089455502085 0.16244995408261823 0.24360311725902295 0.27705089455502085 
256	0.4986916101990376 0.5588976093318339 0.2025465344013401 0.5236793575206976 0.47930960759742636 
257	0.2574851991043896 0.27705089455502085 0.0850115854415511 0.2379195036537584 0.2240374218083917 0.27705089455502085 0.24360311725902295 0.0938997822238063 0.23283533803590561 
258	0.34235422619415423 0.41557634183253134 0.41557634183253134 0.17373993313995517 0.3994246729978553 0.3248983344408187 
259	0.41557634183253134 0.4657480077765282 0.4363994646005813 0.4363994646005813 0.15133288691444793 0.14084967333570944 
260	0.15255709736643133 0.12659158400083756 0.34931100583239616 0.34931100583239616 0.3116822563743985 0.34931100583239616 0.327299598450436 0.14449984871306654 
261	0.654599196900872 0.6986220116647923 0.6986220116647923 0.5626050005772234 
262	0.5588976093318339 0.45008400046177877 0.36804910744396896 0.3208312696977756 0.37827961193344517 
263	0.5236793575206976 0.5588976093318339 0.4032673592551051 0.5588976093318339 0.41910360846463013 
264	0.25332839251274736 0.3740566839433554 0.20743790940528042 0.3423640054267331 0.399212578094167 0.399212578094167 0.2934464795949894 
265	0.5236793575206976 0.4986916101990376 0.39631493800326273 0.38987800132898254 0.15302085379479202 
266	0.29935972033187863 0.32148857175841333 0.3423640054267331 0.31320400790445807 0.1297139030695268 0.28308209857375904 0.26643844584926807 
267	0.5588976093318339 0.4986916101990376 0.18159946429733753 0.5588976093318339 0.5588976093318339 
268	0.3152330099445376 0.4657480077765282 0.3994246729978553 0.4657480077765282 0.3750700003848156 0.3248983344408187 
269	0.3199044638779115 0.4363994646005813 0.3750700003848156 0.3568792554806376 0.26735939141481296 0.3862277986565844 
270	0.4657480077765282 0.4657480077765282 0.4363994646005813 0.4657480077765282 0.41557634183253134 0.3248983344408187 
271	0.17435096841877865 0.399212578094167 0.399212578094167 0.28308209857375904 0.399212578094167 0.27019972280960364 0.26643844584926807 
272	0.41557634183253134 0.3654046758885344 0.3492530070538584 0.4363994646005813 0.1687887786677834 0.2545527197093593 
273	0.3568792554806376 0.12751737816232667 0.41557634183253134 0.3862277986565844 0.3654046758885344 0.3199044638779115 
274	0.206043646935401 0.32148857175841333 0.3740566839433554 0.3423640054267331 0.33105239884850096 0.3423640054267331 0.30589650469768936 
275	0.399212578094167 0.2934464795949894 0.31320400790445807 0.35620829299931256 0.2880481137536465 0.2934464795949894 0.33105239884850096 
276	0.35620829299931256 0.3740566839433554 0.1446760960009572 0.399212578094167 0.33105239884850096 0.32148857175841333 0.10930060985342285 
277	0.2995685047483915 0.327299598450436 0.24367375083061407 0.2813025002886117 0.13586473382015415 0.28967084899243833 0.2995685047483915 0.10563725500178209 
278	0.16955173826771605 0.1905016402111955 0.1772172733313557 0.09476723625815738 0.2380360716003171 0.2045836365735358 0.2266780046359262 0.21018159812809678 0.2380360716003171 0.1946614120803478 
279	1.3972440233295846 1.309198393801744 
280	0.2493458050995188 0.17732987475892317 0.2317366791939507 0.2493458050995188 0.10127326720067005 0.23965480379871318 0.22504200023088938 0.2493458050995188 0.27944880466591693 0.08450980400142567 
281	0.2618396787603488 0.2141275532883826 0.07651042689739601 0.1816764441370322 0.2192428055331207 0.2618396787603488 0.11559987897045323 0.27944880466591693 0.18650691209448766 0.27944880466591693 
282	0.41910360846463013 0.45008400046177877 0.47930960759742636 0.5236793575206976 0.5588976093318339 
283	0.5588976093318339 0.4282551065767652 0.37827961193344517 0.16901960800285135 0.5588976093318339 
284	0.5588976093318339 0.4986916101990376 0.4986916101990376 0.35465974951784635 0.5588976093318339 
285	0.24360311725902295 0.1602561698386452 0.11582662209330344 0.2379195036537584 0.3104986718510188 0.3104986718510188 0.2568886199343405 0.3104986718510188 
286	0.31320400790445807 0.32148857175841333 0.3740566839433554 0.3423640054267331 0.3740566839433554 0.33105239884850096 0.2784842866635589 
287	0.4634733583879014 0.4986916101990376 0.20848791976794623 0.45008400046177877 0.45008400046177877 
288	0.399212578094167 0.20076028032780527 0.32148857175841333 0.35620829299931256 0.208864226677652 0.399212578094167 0.2784842866635589 
289	0.5588976093318339 0.5236793575206976 0.4986916101990376 0.47930960759742636 0.5588976093318339 
290	0.2041400055530243 0.34931100583239616 0.327299598450436 0.2567656696456157 0.3116822563743985 0.28967084899243833 0.2676594416104782 0.28967084899243833 
291	0.35465974951784635 0.5588976093318339 0.2025465344013401 0.45008400046177877 0.5588976093318339 
292	0.3750700003848156 0.41557634183253134 0.12751737816232667 0.4363994646005813 0.3750700003848156 0.3248983344408187 
293	0.17310923094683797 0.1434668554572982 0.18434984907593321 0.2014151375079606 0.18434984907593321 0.21496061897378227 0.08360906696624872 0.2014151375079606 0.21496061897378227 0.2014151375079606 0.19180446546116833 0.17825898399534668 0.15510283048273274 
294	0.34931100583239616 0.12659158400083756 0.3116822563743985 0.23992834790843365 0.34931100583239616 0.34931100583239616 0.22699933037167191 
295	0.35620829299931256 0.3423640054267331 0.1446760960009572 0.35620829299931256 0.10930060985342285 0.3740566839433554 0.3423640054267331 
296	0.2567656696456157 0.3116822563743985 0.27405350691640085 0.095638033621745 0.13586473382015415 0.327299598450436 0.2567656696456157 0.27405350691640085 
297	0.4657480077765282 0.4363994646005813 0.4657480077765282 0.4363994646005813 0.3862277986565844 0.14084967333570944 
298	0.32148857175841333 0.3423640054267331 0.221635713996125 0.3740566839433554 0.29935972033187863 0.29935972033187863 0.2784842866635589 
299	0.399212578094167 0.3740566839433554 0.399212578094167 0.32148857175841333 0.33105239884850096 0.12072829143060809 0.3423640054267331 
300	0.20340946315524178 0.3152330099445376 0.3862277986565844 0.3994246729978553 0.3568792554806376 0.3862277986565844 
301	0.24409135578629015 0.4282551065767652 0.36804910744396896 0.41910360846463013 0.23119975794090647 
302	0.2813025002886117 0.2995685047483915 0.21913692018761805 0.2676594416104782 0.27405350691640085 0.327299598450436 0.14449984871306654 0.10563725500178209 
303	0.4363994646005813 0.2990813411098615 0.34235422619415423 0.4657480077765282 0.15133288691444793 0.4657480077765282 
304	0.17944880466591695 0.18650691209448766 0.2493458050995188 0.2618396787603488 0.2618396787603488 0.1452065365836963 0.2317366791939507 0.19493900066449127 0.08450980400142567 0.20541253571649257 
305	0.3492530070538584 0.4657480077765282 0.3994246729978553 0.34235422619415423 0.41557634183253134 0.2955497912648719 
306	0.4986916101990376 0.5236793575206976 0.45008400046177877 0.47930960759742636 0.23119975794090647 
307	0.08136378526209671 0.15002800015392623 0.14616187035541378 0.13970120282154336 0.09615370190318713 0.07246119137074888 0.17455978584023252 0.16623053673301252 0.1862992031106113 0.1862992031106113 0.1862992031106113 0.23119975794090647 0.05633986933428378 
308	0.654599196900872 0.654599196900872 0.599137009496783 0.4953936725040784 
309	0.34931100583239616 0.327299598450436 0.3116822563743985 0.18028819106847588 0.18275619834294551 0.2813025002886117 0.23992834790843365 0.10563725500178209 
310	0.399212578094167 0.3423640054267331 0.3423640054267331 0.30589650469768936 0.14891994269139014 0.3423640054267331 0.2880481137536465 
311	0.41557634183253134 0.31084485349081276 0.4363994646005813 0.4363994646005813 0.3568792554806376 0.41557634183253134 
312	0.22166234344865396 0.27405350691640085 0.1815081707296204 0.19393124974660939 0.24367375083061407 0.27405350691640085 0.2995685047483915 0.34931100583239616 
313	0.20076028032780527 0.35620829299931256 0.26289221960283493 0.30589650469768936 0.31320400790445807 0.3740566839433554 0.12072829143060809 
314	0.3862277986565844 0.2721866740706991 0.3862277986565844 0.41557634183253134 0.4657480077765282 0.3750700003848156 
315	0.5236793575206976 0.15302085379479202 0.45008400046177877 0.4634733583879014 0.4634733583879014 
316	0.1756652452868296 0.2813025002886117 0.12659158400083756 0.3116822563743985 0.327299598450436 0.27405350691640085 0.28967084899243833 0.34931100583239616 
317	0.23330286348917062 0.3423640054267331 0.3423640054267331 0.399212578094167 0.30589650469768936 0.399212578094167 0.2504421945001349 
318	0.4657480077765282 0.4657480077765282 0.4657480077765282 0.4657480077765282 0.4657480077765282 0.2990813411098615 
319	0.25635543523702414 0.33105239884850096 0.31320400790445807 0.3740566839433554 0.12072829143060809 0.29935972033187863 0.25635543523702414 
320	0.9314960155530564 0.4657480077765282 0.4657480077765282 0.3750700003848156 0.3994246729978553 
321	0.8311526836650627 0.8727989292011626 0.9314960155530564 
322	0.5236793575206976 0.41910360846463013 0.4282551065767652 0.5588976093318339 0.37301382418897533 
323	0.5236793575206976 0.4634733583879014 0.4282551065767652 0.45008400046177877 0.31807361280064894 
324	0.33605613271258755 0.4657480077765282 0.26506134400054077 0.4657480077765282 0.3248983344408187 0.4363994646005813 
325	0.399212578094167 0.399212578094167 0.399212578094167 0.399212578094167 0.2880481137536465 0.21653349224376295 0.29935972033187863 
326	0.3750700003848156 0.3750700003848156 0.3492530070538584 0.4363994646005813 0.12751737816232667 0.3152330099445376 
327	0.399212578094167 0.3740566839433554 0.206043646935401 0.3423640054267331 0.1552739815087476 0.399212578094167 0.2934464795949894 
328	0.639808927755823 0.8727989292011626 0.7724555973131688 
329	0.25332839251274736 0.33105239884850096 0.23773632545202333 0.25635543523702414 0.32148857175841333 0.33105239884850096 0.399212578094167 
330	0.29935972033187863 0.3423640054267331 0.399212578094167 0.3423640054267331 0.26643844584926807 0.10930060985342285 0.3740566839433554 
331	0.2995685047483915 0.2995685047483915 0.327299598450436 0.1987960080004056 0.2995685047483915 0.28967084899243833 0.5481070138328017 
332	0.399212578094167 0.32148857175841333 0.35620829299931256 0.28308209857375904 0.2595377773386174 0.3423640054267331 0.12072829143060809 
333	0.327299598450436 0.34931100583239616 0.095638033621745 0.2476968362520392 0.21127451000356418 0.34931100583239616 0.34931100583239616 
334	0.5236793575206976 0.5588976093318339 0.38987800132898254 0.4634733583879014 0.5588976093318339 
335	0.5588976093318339 0.47930960759742636 0.5588976093318339 0.2025465344013401 0.5236793575206976 
336	0.33026244833605223 0.17373993313995517 0.4657480077765282 0.4657480077765282 0.4363994646005813 0.4657480077765282 
337	0.41910360846463013 0.41910360846463013 0.4634733583879014 0.5588976093318339 0.38987800132898254 
338	0.18490603090712926 0.24360311725902295 0.2662831153319035 0.18145778271379936 0.20186271570781353 0.16841493841181562 0.2574851991043896 0.16970181313957286 0.19938756073990768 
339	0.5588976093318339 0.47930960759742636 0.47930960759742636 0.3838853566534939 0.16901960800285135 
340	0.27944880466591693 0.23965480379871318 0.07651042689739601 0.20163367962755255 0.09079973214866877 0.2618396787603488 0.16805446943523328 0.19815746900163136 0.27944880466591693 0.18650691209448766 
341	0.23422032704910614 0.28588446676859075 0.3862277986565844 0.34235422619415423 0.4657480077765282 0.3199044638779115 
342	0.41557634183253134 0.41557634183253134 0.3750700003848156 0.2889650343842596 0.3568792554806376 0.2955497912648719 
343	0.13560630877016117 0.2909329764003875 0.27705089455502085 0.20186271570781353 0.27705089455502085 0.0850115854415511 0.27705089455502085 0.12076865228458146 0.2909329764003875 
344	0.23422032704910614 0.4363994646005813 0.4657480077765282 0.3994246729978553 0.4657480077765282 0.3862277986565844 
345	0.8727989292011626 0.6304660198890752 0.38533292990151075 
346	0.17373993313995517 0.15133288691444793 0.3862277986565844 0.34235422619415423 0.3994246729978553 0.31084485349081276 
347	0.4657480077765282 0.1687887786677834 0.41557634183253134 0.33026244833605223 0.41557634183253134 0.4657480077765282 
348	0.6986220116647923 0.5238795105807876 0.654599196900872 0.48734750166122814 
349	0.24409135578629015 0.2025465344013401 0.5588976093318339 0.4986916101990376 0.5588976093318339 
350	0.1561468846994041 0.18490603090712926 0.25004666692321037 0.2072299023272085 0.24360311725902295 0.18145778271379936 0.16970181313957286 0.22017496555736815 0.19938756073990768 
351	0.4363994646005813 0.34235422619415423 0.3994246729978553 0.17373993313995517 0.3862277986565844 0.3199044638779115 
352	0.2476968362520392 0.34931100583239616 0.095638033621745 0.21913692018761805 0.2520420995344407 0.18946680571329258 0.3116822563743985 0.2619397552903938 
353	0.3994246729978553 0.4657480077765282 0.3654046758885344 0.3654046758885344 0.3750700003848156 0.26735939141481296 
354	0.23422032704910614 0.4657480077765282 0.4657480077765282 0.24367493112392735 0.3067075895366408 0.3994246729978553 
355	0.5236793575206976 0.5236793575206976 0.2810643924589274 0.39631493800326273 0.5588976093318339 
356	0.35620829299931256 0.35620829299931256 0.399212578094167 0.399212578094167 0.12072829143060809 0.29935972033187863 0.2181880454651651 
357	0.22431100583239616 0.22166234344865396 0.2995685047483915 0.34931100583239616 0.21913692018761805 0.28967084899243833 0.1987960080004056 0.2520420995344407 
358	0.3994246729978553 0.41557634183253134 0.28588446676859075 0.2889650343842596 0.17373993313995517 0.3654046758885344 
359	0.24409135578629015 0.4986916101990376 0.5236793575206976 0.5588976093318339 0.4032673592551051 
360	0.4657480077765282 0.3862277986565844 0.2921825602501574 0.3492530070538584 0.4657480077765282 0.19266646495075537 
361	0.3423640054267331 0.3740566839433554 0.399212578094167 0.22916519264126825 0.30589650469768936 0.399212578094167 0.31320400790445807 
362	0.3104986718510188 0.1561468846994041 0.2909329764003875 0.2662831153319035 0.12076865228458146 0.17823959427654198 0.25004666692321037 0.25004666692321037 0.2165988896272125 
363	0.4657480077765282 0.3152330099445376 0.24201089430616052 0.17373993313995517 0.14084967333570944 0.3248983344408187 
364	0.3568792554806376 0.4657480077765282 0.2990813411098615 0.4657480077765282 0.14084967333570944 0.4657480077765282 
365	0.13560630877016117 0.2574851991043896 0.3104986718510188 0.11252585244518894 0.23283533803590561 0.3104986718510188 0.19478837350010492 0.12844430996717024 0.0938997822238063 
366	0.4363994646005813 0.33605613271258755 0.3248983344408187 0.4657480077765282 0.3862277986565844 0.14084967333570944 
367	0.654599196900872 0.5626050005772234 0.5238795105807876 0.6986220116647923 
368	0.2934464795949894 0.26643844584926807 0.3423640054267331 0.2880481137536465 0.1552739815087476 0.2934464795949894 0.32148857175841333 
369	0.3862277986565844 0.34235422619415423 0.12751737816232667 0.4657480077765282 0.17373993313995517 0.4657480077765282 
370	0.2662831153319035 0.2909329764003875 0.2165988896272125 0.25004666692321037 0.12076865228458146 0.2574851991043896 0.2662831153319035 0.0938997822238063 0.3104986718510188 
371	0.4363994646005813 0.4363994646005813 0.3492530070538584 0.15133288691444793 0.3248983344408187 0.2545527197093593 
372	0.2721866740706991 0.3067075895366408 0.4657480077765282 0.41557634183253134 0.3248983344408187 0.3492530070538584 
373	0.2884611057095614 0.47930960759742636 0.5236793575206976 0.4986916101990376 0.5236793575206976 
374	0.4363994646005813 0.4657480077765282 0.2990813411098615 0.34235422619415423 0.4657480077765282 0.15133288691444793 
375	0.5588976093318339 0.29240991734871286 0.18159946429733753 0.4032673592551051 0.5588976093318339 
376	0.4363994646005813 0.3248983344408187 0.3862277986565844 0.12751737816232667 0.4657480077765282 0.4363994646005813 
377	0.3838853566534939 0.5588976093318339 0.45008400046177877 0.45008400046177877 0.31807361280064894 
378	0.6986220116647923 0.6986220116647923 0.6986220116647923 0.22699933037167191 
379	0.32148857175841333 0.399212578094167 0.399212578094167 0.10930060985342285 0.20743790940528042 0.21653349224376295 0.399212578094167 
380	0.21786800345337562 0.2380360716003171 0.2540443678781063 0.21786800345337562 0.2380360716003171 0.2540443678781063 0.21066970835813698 0.2266780046359262 0.2380360716003171 0.2540443678781063 0.10509079906404839 
381	0.4363994646005813 0.33605613271258755 0.3248983344408187 0.41557634183253134 0.41557634183253134 0.2990813411098615 
382	0.20076028032780527 0.32148857175841333 0.10930060985342285 0.3740566839433554 0.399212578094167 0.31320400790445807 0.32148857175841333 
383	0.5588976093318339 0.45008400046177877 0.31028999959457504 0.3208312696977756 0.3838853566534939 
384	0.6986220116647923 0.599137009496783 0.6986220116647923 0.6986220116647923 
385	0.3838853566534939 0.16901960800285135 0.5588976093318339 0.4282551065767652 0.47930960759742636 
386	0.4657480077765282 0.3994246729978553 0.2955497912648719 0.17373993313995517 0.4657480077765282 0.14084967333570944 
387	0.41557634183253134 0.2955497912648719 0.4657480077765282 0.1687887786677834 0.3862277986565844 0.17373993313995517 
388	0.41557634183253134 0.3750700003848156 0.34235422619415423 0.17373993313995517 0.3862277986565844 0.4657480077765282 
389	0.4657480077765282 0.4363994646005813 0.4363994646005813 0.34235422619415423 0.4657480077765282 0.26506134400054077 
390	0.2813025002886117 0.3116822563743985 0.23642475745840322 0.095638033621745 0.3116822563743985 0.1815081707296204 0.2995685047483915 0.18946680571329258 
391	0.47930960759742636 0.41082507143298513 0.4634733583879014 0.4634733583879014 0.4634733583879014 
392	0.2813025002886117 0.34931100583239616 0.2520420995344407 0.095638033621745 0.21913692018761805 0.2813025002886117 0.27405350691640085 0.19091453978201947 
393	0.23313364011810958 0.34931100583239616 0.2676594416104782 0.19393124974660939 0.34931100583239616 0.2813025002886117 0.28967084899243833 0.2676594416104782 
394	0.29935972033187863 0.32148857175841333 0.35620829299931256 0.35620829299931256 0.399212578094167 0.32148857175841333 0.25332839251274736 
395	0.47930960759742636 0.4986916101990376 0.21738357411224665 0.4634733583879014 0.41910360846463013 
396	0.4657480077765282 0.4363994646005813 0.3994246729978553 0.4657480077765282 0.4657480077765282 0.26506134400054077 
397	0.34931100583239616 0.2995685047483915 0.3116822563743985 0.2676594416104782 0.095638033621745 0.327299598450436 0.27405350691640085 0.10563725500178209 
398	0.2520420995344407 0.34931100583239616 0.22431100583239616 0.2813025002886117 0.2676594416104782 0.21913692018761805 0.3116822563743985 0.34931100583239616 
399	0.45008400046177877 0.15302085379479202 0.3838853566534939 0.5588976093318339 0.5588976093318339 
400	0.11095061626649552 0.2266780046359262 0.2266780046359262 0.21786800345337562 0.2540443678781063 0.2380360716003171 0.2380360716003171 0.2540443678781063 0.10509079906404839 0.07682709454675062 0.2266780046359262 
401	0.5588976093318339 0.4986916101990376 0.4384856110662414 0.16901960800285135 0.45008400046177877 
402	0.639808927755823 0.8727989292011626 0.7724555973131688 
403	0.2909329764003875 0.2072299023272085 0.20186271570781353 0.2574851991043896 0.20186271570781353 0.11582662209330344 0.2662831153319035 0.0938997822238063 0.27705089455502085 
404	0.34931100583239616 0.2041400055530243 0.13586473382015415 0.34931100583239616 0.27405350691640085 0.22166234344865396 0.3116822563743985 0.3116822563743985 
405	0.4657480077765282 0.4657480077765282 0.4657480077765282 0.3568792554806376 0.41557634183253134 0.4363994646005813 
406	0.3492530070538584 0.3994246729978553 0.4363994646005813 0.3994246729978553 0.2526224076177234 0.3750700003848156 
407	0.37301382418897533 0.45008400046177877 0.4384856110662414 0.4634733583879014 0.39631493800326273 
408	0.27944880466591693 0.27944880466591693 0.27944880466591693 0.07651042689739601 0.20541253571649257 0.23965480379871318 0.2192428055331207 0.2317366791939507 0.08450980400142567 0.2618396787603488 
409	0.3994246729978553 0.3994246729978553 0.26735939141481296 0.4657480077765282 0.3568792554806376 0.15133288691444793 
410	0.3199044638779115 0.3654046758885344 0.3750700003848156 0.14084967333570944 0.3862277986565844 0.3750700003848156 
411	0.2266780046359262 0.21786800345337562 0.2540443678781063 0.19762143101113333 0.2540443678781063 0.2540443678781063 0.21786800345337562 0.2266780046359262 0.1946614120803478 0.18673866883317505 
412	0.399212578094167 0.32148857175841333 0.30589650469768936 0.12072829143060809 0.3740566839433554 0.31320400790445807 0.32148857175841333 
413	0.206043646935401 0.399212578094167 0.33105239884850096 0.32148857175841333 0.35620829299931256 0.2784842866635589 0.399212578094167 
414	0.3654046758885344 0.3492530070538584 0.3152330099445376 0.4657480077765282 0.3248983344408187 0.2955497912648719 
415	0.4657480077765282 0.3750700003848156 0.41557634183253134 0.4657480077765282 0.41557634183253134 0.15133288691444793 
416	0.4363994646005813 0.41557634183253134 0.2955497912648719 0.3750700003848156 0.3862277986565844 0.19266646495075537 
417	0.4363994646005813 0.3750700003848156 0.24201089430616052 0.2889650343842596 0.4363994646005813 0.14084967333570944 
418	0.32148857175841333 0.25635543523702414 0.35620829299931256 0.3740566839433554 0.399212578094167 0.1297139030695268 0.12072829143060809 
419	0.45008400046177877 0.15302085379479202 0.4986916101990376 0.37827961193344517 0.23119975794090647 
420	0.2192428055331207 0.10424395988397311 0.15157344457063407 0.27944880466591693 0.27944880466591693 0.16805446943523328 0.19815746900163136 0.11559987897045323 0.2317366791939507 0.18650691209448766 
421	0.1446760960009572 0.399212578094167 0.3740566839433554 0.32148857175841333 0.399212578094167 0.25332839251274736 0.399212578094167 
422	0.5588976093318339 0.5588976093318339 0.5588976093318339 0.41910360846463013 0.37301382418897533 
423	0.3750700003848156 0.3994246729978553 0.41557634183253134 0.3568792554806376 0.3862277986565844 0.41557634183253134 
424	0.5236793575206976 0.4986916101990376 0.47930960759742636 0.5588976093318339 0.5588976093318339 
425	0.3750700003848156 0.4657480077765282 0.3152330099445376 0.26506134400054077 0.4657480077765282 0.3654046758885344 
426	0.4363994646005813 0.4363994646005813 0.41557634183253134 0.12751737816232667 0.3862277986565844 0.3862277986565844 
427	0.2574851991043896 0.3104986718510188 0.3104986718510188 0.27705089455502085 0.12076865228458146 0.10088859127629862 0.27705089455502085 0.12844430996717024 0.2165988896272125 
428	0.41910360846463013 0.36804910744396896 0.36804910744396896 0.45008400046177877 0.41910360846463013 
429	0.399212578094167 0.399212578094167 0.10930060985342285 0.399212578094167 0.399212578094167 0.12072829143060809 0.399212578094167 
430	0.2810643924589274 0.45008400046177877 0.45008400046177877 0.4634733583879014 0.4384856110662414 
431	0.5588976093318339 0.4986916101990376 0.2884611057095614 0.5588976093318339 0.39631493800326273 
432	0.3750700003848156 0.4363994646005813 0.12751737816232667 0.3568792554806376 0.3862277986565844 0.4657480077765282 
433	0.5236793575206976 0.4986916101990376 0.35465974951784635 0.45008400046177877 0.23119975794090647 
434	0.20340946315524178 0.2721866740706991 0.3492530070538584 0.4657480077765282 0.3750700003848156 0.3994246729978553 
435	0.35620829299931256 0.3423640054267331 0.26289221960283493 0.31320400790445807 0.399212578094167 0.2594278061390536 
436	1.246729025497594 0.8866493737946158 
437	0.15255709736643133 0.1815081707296204 0.22709555517129024 0.34931100583239616 0.2995685047483915 0.2520420995344407 0.22699933037167191 
438	0.3750700003848156 0.3994246729978553 0.4363994646005813 0.3152330099445376 0.14084967333570944 0.3750700003848156 
439	0.23965480379871318 0.2618396787603488 0.2618396787603488 0.10869178705612333 0.2493458050995188 0.20955180423231506 0.09079973214866877 0.22504200023088938 0.17944880466591695 0.19493900066449127 
440	0.25635543523702414 0.221635713996125 0.33105239884850096 0.2880481137536465 0.35620829299931256 0.399212578094167 0.2784842866635589 
441	0.2380360716003171 0.21786800345337562 0.2266780046359262 0.2045836365735358 0.06955493354308727 0.2540443678781063 0.21786800345337562 0.21786800345337562 0.1905016402111955 0.07682709454675062 0.1388469380232869 
442	0.4657480077765282 0.12751737816232667 0.41557634183253134 0.3750700003848156 0.4657480077765282 0.4657480077765282 
443	0.41557634183253134 0.33026244833605223 0.3248983344408187 0.3862277986565844 0.26735939141481296 0.4657480077765282 
444	0.3654046758885344 0.24367493112392735 0.41557634183253134 0.3994246729978553 0.3862277986565844 0.3568792554806376 
445	0.654599196900872 0.48734750166122814 0.5793416979848767 0.623364512748797 
446	0.41557634183253134 0.4363994646005813 0.4363994646005813 0.3750700003848156 0.3568792554806376 0.4363994646005813 
447	0.623364512748797 0.654599196900872 0.5793416979848767 0.4953936725040784 
448	0.399212578094167 0.30589650469768936 0.399212578094167 0.22916519264126825 0.32148857175841333 0.35620829299931256 0.31320400790445807 
449	0.6986220116647923 0.5626050005772234 0.654599196900872 0.4600613843049612 
450	0.25004666692321037 0.0850115854415511 0.3104986718510188 0.2662831153319035 0.24360311725902295 0.2574851991043896 0.10088859127629862 0.22017496555736815 0.2072299023272085 
451	0.5588976093318339 0.5588976093318339 0.41082507143298513 0.5588976093318339 0.37301382418897533 
452	0.5793416979848767 0.654599196900872 0.654599196900872 0.6986220116647923 
453	0.5588976093318339 0.4986916101990376 0.47930960759742636 0.45008400046177877 0.38987800132898254 
454	0.33605613271258755 0.3568792554806376 0.4657480077765282 0.3568792554806376 0.4657480077765282 0.4657480077765282 
